trial,side,volume,scheduled_timestamp_utc,response_timestamp_utc,RT_seconds,resp_status,response_ts_sec,resp_phase_deg,resp_phase_label,participant_id
8,right,0.05,2025-11-30 19:34:39.954925,2025-11-30 19:34:40.518279,0.563355,hit,1764531280.5182788,247.9992574189264,exhalation,P004
9,right,0.1,2025-11-30 19:34:46.954925,2025-11-30 19:34:47.408776,0.453852,hit,1764531287.408776,62.59878905594638,inhalation,P004
10,left,0.1,2025-11-30 19:34:51.954925,2025-11-30 19:34:52.459198,0.504274,hit,1764531292.459198,161.70192592630076,exhalation,P004
11,left,0.1,2025-11-30 19:34:55.954925,2025-11-30 19:34:56.457691,0.502767,hit,1764531296.457691,103.54094302375653,exhalation,P004
12,left,0.15,2025-11-30 19:34:59.954925,2025-11-30 19:35:00.406913,0.451988,hit,1764531300.406913,64.68060157226137,inhalation,P004
13,left,0.15,2025-11-30 19:35:06.954925,2025-11-30 19:35:07.438057,0.483133,hit,1764531307.438057,252.693955297762,exhalation,P004
14,right,0.15,2025-11-30 19:35:11.954925,2025-11-30 19:35:12.413950,0.459025,hit,1764531312.41395,290.5180219910238,inhalation,P004
15,left,0.1,2025-11-30 19:35:18.954925,2025-11-30 19:35:19.468871,0.513947,hit,1764531319.4688709,154.75202800820017,exhalation,P004
16,left,0.05,2025-11-30 19:35:23.954925,2025-11-30 19:35:24.460480,0.505556,hit,1764531324.46048,198.3923059722291,exhalation,P004
17,left,0.1,2025-11-30 19:35:25.954925,2025-11-30 19:35:26.471755,0.51683,hit,1764531326.471755,55.20222733983314,inhalation,P004
18,right,0.15,2025-11-30 19:35:30.954925,2025-11-30 19:35:31.422680,0.467756,hit,1764531331.42268,150.91590618598906,exhalation,P004
19,left,0.1,2025-11-30 19:35:34.954925,2025-11-30 19:35:35.419740,0.464815,hit,1764531335.41974,154.72278102400156,exhalation,P004
20,right,0.1,2025-11-30 19:35:39.954925,2025-11-30 19:35:40.451994,0.497069,hit,1764531340.4519942,230.1619581444928,exhalation,P004
21,right,0.1,2025-11-30 19:35:41.954925,2025-11-30 19:35:42.441395,0.48647,hit,1764531342.441395,166.70006390128032,exhalation,P004
22,right,0.15,2025-11-30 19:35:43.954925,2025-11-30 19:35:44.431266,0.476341,hit,1764531344.431266,90.0,inhalation,P004
23,left,0.15,2025-11-30 19:35:45.954925,2025-11-30 19:35:46.396385,0.44146,hit,1764531346.396385,244.64920394171352,exhalation,P004
24,right,0.05,2025-11-30 19:35:52.954925,2025-11-30 19:35:53.451151,0.496226,hit,1764531353.4511511,204.07400399185616,exhalation,P004
25,left,0.15,2025-11-30 19:35:57.954925,2025-11-30 19:35:58.419050,0.464125,hit,1764531358.41905,236.488195656498,exhalation,P004
26,left,0.1,2025-11-30 19:36:01.954925,2025-11-30 19:36:02.420489,0.465565,hit,1764531362.420489,219.55310225903528,exhalation,P004
27,right,0.15,2025-11-30 19:36:03.954925,2025-11-30 19:36:04.404555,0.44963,hit,1764531364.404555,70.46675168193929,inhalation,P004
28,right,0.15,2025-11-30 19:36:05.954925,2025-11-30 19:36:06.403876,0.448951,hit,1764531366.403876,270.0,inhalation,P004
29,left,0.05,2025-11-30 19:36:09.954925,2025-11-30 19:36:10.432752,0.477828,hit,1764531370.432752,332.9207849512772,inhalation,P004
30,right,0.05,2025-11-30 19:36:16.954925,2025-11-30 19:36:17.452287,0.497363,hit,1764531377.452287,250.6498106005517,exhalation,P004
31,left,0.05,2025-11-30 19:36:23.954925,2025-11-30 19:36:24.447696,0.492771,hit,1764531384.447696,179.66450495297855,exhalation,P004
32,right,0.05,2025-11-30 19:36:30.954925,2025-11-30 19:36:31.568455,0.61353,hit,1764531391.568455,104.8300639976187,exhalation,P004
33,right,0.05,2025-11-30 19:36:32.954925,2025-11-30 19:36:33.463938,0.509013,hit,1764531393.463938,239.1693406756958,exhalation,P004
34,right,0.15,2025-11-30 19:36:37.954925,2025-11-30 19:36:38.458436,0.503512,hit,1764531398.458436,76.07325497380214,inhalation,P004
35,right,0.05,2025-11-30 19:36:39.954925,2025-11-30 19:36:40.395439,0.440514,hit,1764531400.3954391,250.6319008624432,exhalation,P004
36,right,0.15,2025-11-30 19:36:43.954925,2025-11-30 19:36:44.416536,0.461611,hit,1764531404.416536,35.06630765690494,inhalation,P004
37,left,0.1,2025-11-30 19:36:48.954925,2025-11-30 19:36:49.441622,0.486697,hit,1764531409.441622,190.5344204593903,exhalation,P004
38,left,0.1,2025-11-30 19:36:52.954925,2025-11-30 19:36:53.433458,0.478533,hit,1764531413.433458,195.64991821498572,exhalation,P004
39,right,0.15,2025-11-30 19:36:59.954925,2025-11-30 19:37:00.587560,0.632635,hit,1764531420.58756,132.38712995561,exhalation,P004
40,right,0.05,2025-11-30 19:37:06.954925,2025-11-30 19:37:07.589587,0.634662,hit,1764531427.589587,118.64412024726518,exhalation,P004
41,left,0.15,2025-11-30 19:37:10.954925,2025-11-30 19:37:11.599486,0.644561,hit,1764531431.599486,102.38944306573391,exhalation,P004
42,left,0.05,2025-11-30 19:37:15.954925,2025-11-30 19:37:16.567081,0.612157,hit,1764531436.567081,168.399669861463,exhalation,P004
43,left,0.1,2025-11-30 19:37:20.954925,2025-11-30 19:37:21.561132,0.606207,hit,1764531441.561132,237.305797508803,exhalation,P004
44,left,0.15,2025-11-30 19:37:27.954925,2025-11-30 19:37:28.580040,0.625116,hit,1764531448.58004,153.9523360193408,exhalation,P004
45,left,0.1,2025-11-30 19:37:29.954925,2025-11-30 19:37:30.563815,0.608891,hit,1764531450.5638149,331.5735617614426,inhalation,P004
46,right,0.1,2025-11-30 19:37:34.954925,2025-11-30 19:37:35.584473,0.629548,hit,1764531455.5844731,237.9471784305292,exhalation,P004
47,left,0.1,2025-11-30 19:37:36.954925,2025-11-30 19:37:37.584178,0.629254,hit,1764531457.584178,152.33804195083195,exhalation,P004
48,left,0.05,2025-11-30 19:37:41.954925,2025-11-30 19:37:42.596298,0.641373,hit,1764531462.596298,225.2055857190976,exhalation,P004
49,right,0.1,2025-11-30 19:37:43.954925,2025-11-30 19:37:44.558519,0.603594,hit,1764531464.5585191,84.3253736455689,inhalation,P004
50,right,0.1,2025-11-30 19:37:50.954925,2025-11-30 19:37:51.567115,0.61219,hit,1764531471.567115,228.804287457503,exhalation,P004
51,right,0.05,2025-11-30 19:37:57.954925,2025-11-30 19:37:58.570444,0.615519,hit,1764531478.570444,142.68746644572633,exhalation,P004
52,right,0.05,2025-11-30 19:38:01.954925,2025-11-30 19:38:02.578361,0.623436,hit,1764531482.578361,179.0203640976763,exhalation,P004
53,left,0.15,2025-11-30 19:38:05.954925,2025-11-30 19:38:06.550753,0.595828,hit,1764531486.550753,207.8779625721949,exhalation,P004
54,left,0.05,2025-11-30 19:38:10.954925,2025-11-30 19:38:11.544030,0.589105,hit,1764531491.54403,345.7834970387396,inhalation,P004
55,right,0.05,2025-11-30 19:38:12.954925,2025-11-30 19:38:13.574038,0.619113,hit,1764531493.574038,213.1613443829763,exhalation,P004
56,right,0.15,2025-11-30 19:38:17.954925,2025-11-30 19:38:18.546109,0.591184,hit,1764531498.546109,45.41791811989344,inhalation,P004
57,right,0.1,2025-11-30 19:38:19.954925,2025-11-30 19:38:20.536004,0.581079,hit,1764531500.536004,282.5001269708351,inhalation,P004
58,right,0.05,2025-11-30 19:38:24.954925,2025-11-30 19:38:25.554170,0.599245,hit,1764531505.55417,104.74498833463338,exhalation,P004
59,right,0.05,2025-11-30 19:38:28.954925,2025-11-30 19:38:29.576869,0.621944,hit,1764531509.576869,80.57772071614465,inhalation,P004
60,right,0.05,2025-11-30 19:38:33.954925,2025-11-30 19:38:34.558549,0.603624,hit,1764531514.558549,90.0,inhalation,P004
61,right,0.1,2025-11-30 19:38:35.954925,2025-11-30 19:38:36.520829,0.565905,hit,1764531516.520829,193.56102387233096,exhalation,P004
62,left,0.15,2025-11-30 19:38:40.954925,2025-11-30 19:38:41.545345,0.59042,hit,1764531521.545345,95.34437102209036,exhalation,P004
63,left,0.1,2025-11-30 19:38:42.954925,2025-11-30 19:38:43.551574,0.59665,hit,1764531523.551574,187.5136924595426,exhalation,P004
64,right,0.1,2025-11-30 19:38:47.954925,2025-11-30 19:38:48.548759,0.593834,hit,1764531528.548759,121.35636431653892,exhalation,P004
65,left,0.15,2025-11-30 19:38:52.954925,2025-11-30 19:38:53.568793,0.613868,hit,1764531533.568793,344.64441584427334,inhalation,P004
66,left,0.15,2025-11-30 19:38:59.954925,2025-11-30 19:39:00.549675,0.59475,hit,1764531540.549675,283.6605731867477,inhalation,P004
67,right,0.05,2025-11-30 19:39:04.954925,2025-11-30 19:39:05.571120,0.616195,hit,1764531545.57112,65.89353419948435,inhalation,P004
68,right,0.1,2025-11-30 19:39:06.954925,2025-11-30 19:39:07.583498,0.628573,hit,1764531547.583498,236.03949717685043,exhalation,P004
69,right,0.1,2025-11-30 19:39:13.954925,2025-11-30 19:39:14.548172,0.593247,hit,1764531554.548172,107.46509492665808,exhalation,P004
70,left,0.1,2025-11-30 19:39:15.954925,2025-11-30 19:39:16.555397,0.600472,hit,1764531556.555397,241.5580355049836,exhalation,P004
71,left,0.15,2025-11-30 19:39:17.954925,2025-11-30 19:39:18.542757,0.587832,hit,1764531558.542757,79.63214457063799,inhalation,P004
72,right,0.15,2025-11-30 19:39:22.954925,2025-11-30 19:39:23.532020,0.577096,hit,1764531563.53202,158.67812409334232,exhalation,P004
73,left,0.15,2025-11-30 19:39:29.954925,2025-11-30 19:39:30.607601,0.652676,hit,1764531570.607601,242.84207420701472,exhalation,P004
74,right,0.15,2025-11-30 19:39:31.954925,2025-11-30 19:39:32.492503,0.537578,hit,1764531572.492503,97.37667212646306,exhalation,P004
75,left,0.15,2025-11-30 19:39:33.954925,2025-11-30 19:39:34.491054,0.53613,hit,1764531574.491054,261.32081854061084,exhalation,P004
76,left,0.05,2025-11-30 19:39:35.954925,2025-11-30 19:39:36.523300,0.568375,hit,1764531576.5233002,142.86181578170135,exhalation,P004
77,left,0.15,2025-11-30 19:39:42.954925,2025-11-30 19:39:43.588765,0.633841,hit,1764531583.588765,4.231509167422132,inhalation,P004
78,right,0.15,2025-11-30 19:39:49.954925,2025-11-30 19:39:50.536225,0.5813,hit,1764531590.536225,172.6048750950725,exhalation,P004
79,right,0.15,2025-11-30 19:39:54.954925,2025-11-30 19:39:55.553579,0.598655,hit,1764531595.553579,190.5480075809923,exhalation,P004
80,left,0.05,2025-11-30 19:39:58.954925,2025-11-30 19:39:59.583458,0.628533,hit,1764531599.583458,206.7435469679109,exhalation,P004
81,left,0.15,2025-11-30 19:40:05.954925,2025-11-30 19:40:06.605753,0.650828,hit,1764531606.6057532,111.92908620301642,exhalation,P004
82,left,0.05,2025-11-30 19:40:09.954925,2025-11-30 19:40:10.566464,0.611539,hit,1764531610.566464,132.25675827905508,exhalation,P004
83,right,0.1,2025-11-30 19:40:16.954925,2025-11-30 19:40:17.586949,0.632024,hit,1764531617.586949,329.6581510266743,inhalation,P004
84,left,0.1,2025-11-30 19:40:21.954925,2025-11-30 19:40:22.627397,0.672472,hit,1764531622.627397,46.50480068165291,inhalation,P004
85,right,0.15,2025-11-30 19:40:25.954925,2025-11-30 19:40:26.552330,0.597406,hit,1764531626.55233,17.115987352925004,inhalation,P004
86,left,0.05,2025-11-30 19:40:32.954925,2025-11-30 19:40:33.561557,0.606632,hit,1764531633.561557,189.58400466470707,exhalation,P004
87,left,0.05,2025-11-30 19:40:37.954925,2025-11-30 19:40:38.557825,0.602901,hit,1764531638.557825,249.35165618363,exhalation,P004
88,right,0.1,2025-11-30 19:40:39.954925,2025-11-30 19:40:40.568090,0.613165,hit,1764531640.5680902,97.57611751205386,exhalation,P004
89,right,0.15,2025-11-30 19:40:46.954925,2025-11-30 19:40:47.771257,0.816333,hit,1764531647.7712572,82.77976596957296,inhalation,P004
90,right,0.1,2025-11-30 19:40:48.954925,2025-11-30 19:40:49.522637,0.567713,hit,1764531649.5226371,242.4706496109494,exhalation,P004
91,left,0.05,2025-11-30 19:40:50.954925,2025-11-30 19:40:51.551265,0.596341,hit,1764531651.551265,123.92862547178372,exhalation,P004
92,right,0.15,2025-11-30 19:40:55.954925,2025-11-30 19:40:56.612122,0.657197,hit,1764531656.612122,195.3938929091672,exhalation,P004
93,left,0.05,2025-11-30 19:41:02.954925,2025-11-30 19:41:03.585654,0.630729,hit,1764531663.585654,270.0,inhalation,P004
94,right,0.05,2025-11-30 19:41:06.954925,2025-11-30 19:41:07.537813,0.582888,hit,1764531667.537813,176.02274446600882,exhalation,P004
95,right,0.15,2025-11-30 19:41:08.954925,2025-11-30 19:41:09.532225,0.577301,hit,1764531669.5322251,289.36715329190133,inhalation,P004
96,right,0.15,2025-11-30 19:41:10.954925,2025-11-30 19:41:11.510878,0.555953,hit,1764531671.5108778,124.75945862579157,exhalation,P004
97,left,0.05,2025-11-30 19:41:15.954925,2025-11-30 19:41:16.544662,0.589738,hit,1764531676.544662,234.54148515823755,exhalation,P004
98,left,0.15,2025-11-30 19:41:19.954925,2025-11-30 19:41:20.524565,0.569641,hit,1764531680.524565,233.01855909688723,exhalation,P004
99,left,0.1,2025-11-30 19:41:21.954925,2025-11-30 19:41:22.529293,0.574368,hit,1764531682.529293,98.41214963806316,exhalation,P004
100,left,0.05,2025-11-30 19:41:26.954925,2025-11-30 19:41:27.569643,0.614718,hit,1764531687.569643,129.46023882514814,exhalation,P004
101,left,0.1,2025-11-30 19:41:33.954925,2025-11-30 19:41:34.588401,0.633476,hit,1764531694.5884008,152.26935078805397,exhalation,P004
102,left,0.1,2025-11-30 19:41:35.954925,2025-11-30 19:41:36.566857,0.611932,hit,1764531696.5668569,267.0474377038662,exhalation,P004
103,right,0.15,2025-11-30 19:41:42.954925,2025-11-30 19:41:43.572061,0.617137,hit,1764531703.5720608,146.5253640609206,exhalation,P004
104,right,0.1,2025-11-30 19:41:49.954925,2025-11-30 19:41:50.778603,0.823678,hit,1764531710.778603,216.0064028956112,exhalation,P004
105,right,0.1,2025-11-30 19:41:56.954925,2025-11-30 19:41:57.580335,0.62541,hit,1764531717.5803351,247.69702370008852,exhalation,P004
106,right,0.1,2025-11-30 19:42:03.954925,2025-11-30 19:42:04.603169,0.648244,hit,1764531724.603169,74.96511188847609,inhalation,P004
107,right,0.05,2025-11-30 19:42:05.954925,2025-11-30 19:42:06.586984,0.63206,hit,1764531726.586984,202.3874702827456,exhalation,P004
108,left,0.05,2025-11-30 19:42:12.954925,2025-11-30 19:42:13.584137,0.629213,hit,1764531733.584137,109.06255951189208,exhalation,P004
109,left,0.15,2025-11-30 19:42:16.954925,2025-11-30 19:42:17.582959,0.628035,hit,1764531737.5829592,77.77159778733858,inhalation,P004
110,left,0.15,2025-11-30 19:42:18.954925,2025-11-30 19:42:19.543404,0.588479,hit,1764531739.543404,224.28526244651889,exhalation,P004
111,left,0.15,2025-11-30 19:42:23.954925,2025-11-30 19:42:24.557658,0.602733,hit,1764531744.5576582,90.0,inhalation,P004
112,left,0.05,2025-11-30 19:42:27.954925,2025-11-30 19:42:28.536043,0.581118,hit,1764531748.536043,78.0591710651961,inhalation,P004
113,left,0.05,2025-11-30 19:42:29.954925,2025-11-30 19:42:30.533825,0.5789,hit,1764531750.533825,245.33001245194544,exhalation,P004
114,left,0.15,2025-11-30 19:42:33.954925,2025-11-30 19:42:34.530492,0.575567,hit,1764531754.5304918,206.5497530786328,exhalation,P004
115,left,0.05,2025-11-30 19:42:38.954925,2025-11-30 19:42:39.553980,0.599055,hit,1764531759.55398,223.55536849396296,exhalation,P004
116,right,0.05,2025-11-30 19:42:45.954925,2025-11-30 19:42:46.581147,0.626222,hit,1764531766.581147,323.01666322806403,inhalation,P004
117,right,0.05,2025-11-30 19:42:52.954925,2025-11-30 19:42:53.568128,0.613204,hit,1764531773.568128,155.13489219073142,exhalation,P004
118,right,0.05,2025-11-30 19:42:54.954925,2025-11-30 19:42:55.537647,0.582722,hit,1764531775.537647,241.71228345923143,exhalation,P004
119,left,0.05,2025-11-30 19:43:01.954925,2025-11-30 19:43:02.569270,0.614346,hit,1764531782.56927,90.0,inhalation,P004
120,left,0.1,2025-11-30 19:43:08.954925,2025-11-30 19:43:09.624112,0.669187,hit,1764531789.624112,153.69861323681897,exhalation,P004
121,right,0.1,2025-11-30 19:43:10.954925,2025-11-30 19:43:11.553751,0.598827,hit,1764531791.553751,250.25693739840287,exhalation,P004
122,left,0.05,2025-11-30 19:43:17.954925,2025-11-30 19:43:18.612607,0.657683,hit,1764531798.612607,245.7898013319706,exhalation,P004
123,left,0.1,2025-11-30 19:43:19.954925,2025-11-30 19:43:20.547185,0.592261,hit,1764531800.547185,77.60494252480692,inhalation,P004
124,right,0.1,2025-11-30 19:43:26.954925,2025-11-30 19:43:27.588830,0.633905,hit,1764531807.58883,178.84735485336537,exhalation,P004
125,left,0.1,2025-11-30 19:43:30.954925,2025-11-30 19:43:31.560271,0.605346,hit,1764531811.560271,97.0567550821023,exhalation,P004
126,right,0.1,2025-11-30 19:43:32.954925,2025-11-30 19:43:33.520501,0.565576,hit,1764531813.520501,241.1509089083589,exhalation,P004
1,right,0.15,2025-12-01 09:18:05.737408,2025-12-01 09:18:06.437691,0.700283,hit,1764580686.437691,295.7671238619791,inhalation,P005
2,right,0.05,2025-12-01 09:18:09.737408,2025-12-01 09:18:10.159384,0.421976,hit,1764580690.159384,49.360625243176855,inhalation,P005
3,left,0.1,2025-12-01 09:18:13.737408,2025-12-01 09:18:14.200853,0.463445,hit,1764580694.200853,166.01573804717654,exhalation,P005
4,right,0.15,2025-12-01 09:18:15.737408,2025-12-01 09:18:16.195755,0.458347,hit,1764580696.195755,36.872396202312586,inhalation,P005
5,right,0.05,2025-12-01 09:18:22.737408,2025-12-01 09:18:23.269731,0.532323,hit,1764580703.269731,106.73405172748672,exhalation,P005
6,right,0.1,2025-12-01 09:18:27.737408,2025-12-01 09:18:28.172680,0.435272,hit,1764580708.17268,224.7564955683142,exhalation,P005
7,left,0.15,2025-12-01 09:18:31.737408,2025-12-01 09:18:32.183909,0.446501,hit,1764580712.1839092,247.03615686669195,exhalation,P005
8,right,0.05,2025-12-01 09:18:38.737408,2025-12-01 09:18:39.218387,0.48098,hit,1764580719.218387,261.3774505823619,exhalation,P005
9,right,0.1,2025-12-01 09:18:45.737408,2025-12-01 09:18:46.169196,0.431788,hit,1764580726.169196,303.347012464702,inhalation,P005
10,left,0.1,2025-12-01 09:18:50.737408,2025-12-01 09:18:51.175603,0.438196,hit,1764580731.175603,190.6975541299795,exhalation,P005
11,left,0.1,2025-12-01 09:18:54.737408,2025-12-01 09:18:55.153399,0.415991,hit,1764580735.153399,299.9732154264201,inhalation,P005
12,left,0.15,2025-12-01 09:18:58.737408,2025-12-01 09:18:59.149655,0.412247,hit,1764580739.149655,61.49568789721627,inhalation,P005
13,left,0.15,2025-12-01 09:19:05.737408,2025-12-01 09:19:06.198442,0.461034,hit,1764580746.198442,153.6535325063657,exhalation,P005
14,right,0.15,2025-12-01 09:19:10.737408,2025-12-01 09:19:11.177016,0.439609,hit,1764580751.177016,36.17846103926314,inhalation,P005
15,left,0.1,2025-12-01 09:19:17.737408,2025-12-01 09:19:18.164560,0.427153,hit,1764580758.1645598,139.41667568967927,exhalation,P005
16,left,0.05,2025-12-01 09:19:22.737408,2025-12-01 09:19:23.208505,0.471097,hit,1764580763.2085052,240.2982976113373,exhalation,P005
17,left,0.1,2025-12-01 09:19:24.737408,2025-12-01 09:19:25.183125,0.445718,hit,1764580765.183125,136.62253608168223,exhalation,P005
18,right,0.15,2025-12-01 09:19:29.737408,2025-12-01 09:19:30.219695,0.482287,hit,1764580770.219695,337.8725170127997,inhalation,P005
19,left,0.1,2025-12-01 09:19:33.737408,2025-12-01 09:19:34.150728,0.41332,hit,1764580774.150728,138.61426197979114,exhalation,P005
20,right,0.1,2025-12-01 09:19:38.737408,2025-12-01 09:19:39.195574,0.458166,hit,1764580779.195574,352.3704935091575,inhalation,P005
21,right,0.1,2025-12-01 09:19:40.737408,2025-12-01 09:19:41.190554,0.453147,hit,1764580781.190554,204.45277723542063,exhalation,P005
22,right,0.15,2025-12-01 09:19:42.737408,2025-12-01 09:19:43.226121,0.488714,hit,1764580783.226121,58.41556393747999,inhalation,P005
23,left,0.15,2025-12-01 09:19:44.737408,2025-12-01 09:19:45.155355,0.417948,hit,1764580785.155355,206.3600195717245,exhalation,P005
24,right,0.05,2025-12-01 09:19:51.737408,2025-12-01 09:19:52.193040,0.455632,hit,1764580792.19304,237.77278772123188,exhalation,P005
25,left,0.15,2025-12-01 09:19:56.737408,2025-12-01 09:19:57.188405,0.450997,hit,1764580797.188405,118.00830601620102,exhalation,P005
26,left,0.1,2025-12-01 09:20:00.737408,2025-12-01 09:20:01.157920,0.420512,hit,1764580801.15792,180.4468273607352,exhalation,P005
27,right,0.15,2025-12-01 09:20:02.737408,2025-12-01 09:20:03.168283,0.430875,hit,1764580803.168283,49.47351708162682,inhalation,P005
28,right,0.15,2025-12-01 09:20:04.737408,2025-12-01 09:20:05.195796,0.458388,hit,1764580805.195796,270.0,inhalation,P005
29,left,0.05,2025-12-01 09:20:08.737408,2025-12-01 09:20:09.154729,0.417321,hit,1764580809.154729,352.3490130099449,inhalation,P005
30,right,0.05,2025-12-01 09:20:15.737408,2025-12-01 09:20:16.210231,0.472823,hit,1764580816.210231,132.8484135175261,exhalation,P005
31,left,0.05,2025-12-01 09:20:22.737408,2025-12-01 09:20:23.177030,0.439622,hit,1764580823.1770298,171.63379311664212,exhalation,P005
32,right,0.05,2025-12-01 09:20:29.737408,2025-12-01 09:20:30.230142,0.492735,hit,1764580830.230142,90.0,inhalation,P005
33,right,0.05,2025-12-01 09:20:31.737408,2025-12-01 09:20:32.183042,0.445634,hit,1764580832.183042,233.0557348004388,exhalation,P005
34,right,0.15,2025-12-01 09:20:36.737408,2025-12-01 09:20:37.180741,0.443333,hit,1764580837.180741,61.37854311138278,inhalation,P005
35,right,0.05,2025-12-01 09:20:38.737408,2025-12-01 09:20:39.179587,0.44218,hit,1764580839.1795871,244.617164048323,exhalation,P005
36,right,0.15,2025-12-01 09:20:42.737408,2025-12-01 09:20:43.166612,0.429204,hit,1764580843.166612,52.31302832244012,inhalation,P005
37,left,0.1,2025-12-01 09:20:47.737408,2025-12-01 09:20:48.173002,0.435594,hit,1764580848.173002,245.245020049779,exhalation,P005
38,left,0.1,2025-12-01 09:20:51.737408,2025-12-01 09:20:52.186140,0.448732,hit,1764580852.1861398,44.845126566148224,inhalation,P005
39,right,0.15,2025-12-01 09:20:58.737408,2025-12-01 09:20:59.365074,0.627667,hit,1764580859.365074,143.7106092220828,exhalation,P005
40,right,0.05,2025-12-01 09:21:05.737408,2025-12-01 09:21:06.305121,0.567713,hit,1764580866.305121,215.55501949610385,exhalation,P005
41,left,0.15,2025-12-01 09:21:09.737408,2025-12-01 09:21:10.280165,0.542758,hit,1764580870.2801652,305.55754846104725,inhalation,P005
42,left,0.05,2025-12-01 09:21:14.737408,2025-12-01 09:21:15.391620,0.654212,hit,1764580875.3916202,97.10352444464743,exhalation,P005
43,left,0.1,2025-12-01 09:21:19.737408,2025-12-01 09:21:20.301891,0.564484,hit,1764580880.301891,168.79288722741953,exhalation,P005
44,left,0.15,2025-12-01 09:21:26.737408,2025-12-01 09:21:27.337920,0.600513,hit,1764580887.33792,205.9412914766753,exhalation,P005
45,left,0.1,2025-12-01 09:21:28.737408,2025-12-01 09:21:29.288690,0.551282,hit,1764580889.28869,101.25538740244887,exhalation,P005
46,right,0.1,2025-12-01 09:21:33.737408,2025-12-01 09:21:34.318444,0.581036,hit,1764580894.318444,324.65950973044755,inhalation,P005
47,left,0.1,2025-12-01 09:21:35.737408,2025-12-01 09:21:36.271004,0.533596,hit,1764580896.271004,190.9071628166724,exhalation,P005
48,left,0.05,2025-12-01 09:21:40.737408,2025-12-01 09:21:41.303278,0.565871,hit,1764580901.303278,90.0,inhalation,P005
49,right,0.1,2025-12-01 09:21:42.737408,2025-12-01 09:21:43.256292,0.518884,hit,1764580903.256292,310.4289097457409,inhalation,P005
50,right,0.1,2025-12-01 09:21:49.737408,2025-12-01 09:21:50.359992,0.622584,hit,1764580910.359992,124.07556698348608,exhalation,P005
51,right,0.05,2025-12-01 09:21:56.737408,2025-12-01 09:21:57.344280,0.606872,hit,1764580917.34428,65.01832485069178,inhalation,P005
52,right,0.05,2025-12-01 09:22:00.737408,2025-12-01 09:22:01.257174,0.519767,hit,1764580921.257174,131.8551930681021,exhalation,P005
53,left,0.15,2025-12-01 09:22:04.737408,2025-12-01 09:22:05.267248,0.52984,hit,1764580925.2672482,192.44978148316903,exhalation,P005
54,left,0.05,2025-12-01 09:22:09.737408,2025-12-01 09:22:10.524374,0.786967,hit,1764580930.524374,53.89873404026571,inhalation,P005
55,right,0.05,2025-12-01 09:22:11.737408,2025-12-01 09:22:12.330656,0.593249,hit,1764580932.330656,305.26745658149787,inhalation,P005
56,right,0.15,2025-12-01 09:22:16.737408,2025-12-01 09:22:17.303993,0.566585,hit,1764580937.303993,186.05314833208024,exhalation,P005
57,right,0.1,2025-12-01 09:22:18.737408,2025-12-01 09:22:19.310182,0.572774,hit,1764580939.310182,90.0,inhalation,P005
58,right,0.05,2025-12-01 09:22:23.737408,2025-12-01 09:22:24.377847,0.640439,hit,1764580944.377847,105.3046423156925,exhalation,P005
59,right,0.05,2025-12-01 09:22:27.737408,2025-12-01 09:22:28.375303,0.637895,hit,1764580948.375303,221.02570164815205,exhalation,P005
60,right,0.05,2025-12-01 09:22:32.737408,2025-12-01 09:22:33.399775,0.662368,hit,1764580953.399775,131.70983536271723,exhalation,P005
61,right,0.1,2025-12-01 09:22:34.737408,2025-12-01 09:22:35.295255,0.557848,hit,1764580955.295255,249.8356944377126,exhalation,P005
62,left,0.15,2025-12-01 09:22:39.737408,2025-12-01 09:22:40.387498,0.650091,hit,1764580960.387498,186.6908362870604,exhalation,P005
63,left,0.1,2025-12-01 09:22:41.737408,2025-12-01 09:22:42.295969,0.558561,hit,1764580962.295969,64.85982394240085,inhalation,P005
64,right,0.1,2025-12-01 09:22:46.737408,2025-12-01 09:22:47.352680,0.615273,hit,1764580967.35268,314.26832627946175,inhalation,P005
65,left,0.15,2025-12-01 09:22:51.737408,2025-12-01 09:22:52.408999,0.671591,hit,1764580972.408999,182.30673907608545,exhalation,P005
66,left,0.15,2025-12-01 09:22:58.737408,2025-12-01 09:22:59.453158,0.715751,hit,1764580979.453158,308.82486852089846,inhalation,P005
67,right,0.05,2025-12-01 09:23:03.737408,2025-12-01 09:23:04.427327,0.68992,hit,1764580984.427327,157.8292160000476,exhalation,P005
68,right,0.1,2025-12-01 09:23:05.737408,2025-12-01 09:23:06.432608,0.6952,hit,1764580986.432608,46.05455322872024,inhalation,P005
69,right,0.1,2025-12-01 09:23:12.737408,2025-12-01 09:23:13.364001,0.626593,hit,1764580993.364001,191.23977510614912,exhalation,P005
70,left,0.1,2025-12-01 09:23:14.737408,2025-12-01 09:23:15.393408,0.656,hit,1764580995.393408,72.53922707637145,inhalation,P005
71,left,0.15,2025-12-01 09:23:16.737408,2025-12-01 09:23:17.299205,0.561797,hit,1764580997.299205,246.6446627624589,exhalation,P005
72,right,0.15,2025-12-01 09:23:21.737408,2025-12-01 09:23:22.361870,0.624462,hit,1764581002.36187,198.0491848179037,exhalation,P005
73,left,0.15,2025-12-01 09:23:28.737408,2025-12-01 09:23:29.487400,0.749992,hit,1764581009.4874,330.97728570314723,inhalation,P005
74,right,0.15,2025-12-01 09:23:30.737408,2025-12-01 09:23:31.330012,0.592604,hit,1764581011.3300118,233.36148430448972,exhalation,P005
